narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_09_857,P01,P01_09,00:57:04.579,00:57:04.52,00:57:06.84,205471,205610,put down pizza,put-down,1,pizza,91,['pizza'],[91]
P01_09_858,P01,P01_09,00:57:17.989,00:57:17.06,00:57:19.15,206223,206349,close oven,close,4,oven,46,['oven'],[46]
P01_09_859,P01,P01_09,00:57:23.609,00:57:22.92,00:57:24.29,206575,206657,take plate,take,0,plate,2,['plate'],[2]
P01_09_86,P01,P01_09,00:04:07.500,00:04:02.24,00:04:12.49,14534,15149,continue stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_860,P01,P01_09,00:57:24.609,00:57:24.25,00:57:26.49,206655,206789,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_861,P01,P01_09,00:57:31.670,00:57:31.43,00:57:32.96,207085,207177,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_862,P01,P01_09,00:57:33.579,00:57:33.06,00:57:35.37,207183,207322,take something,take,0,drawer,8,['drawer'],[8]
P01_09_863,P01,P01_09,00:57:35.799,00:57:35.59,00:57:36.46,207335,207387,put down something,put-down,1,drawer,8,['drawer'],[8]
P01_09_864,P01,P01_09,00:57:42.739,00:57:36.78,00:57:47.84,207406,208070,taking pizza off paper,take-off,12,pizza,91,"['pizza', 'paper']","[91, 49]"
P01_09_865,P01,P01_09,00:57:56.859,00:57:50.45,00:58:11.24,208227,209474,continue taking pizza off paper,take-off,12,pizza,91,"['pizza', 'paper']","[91, 49]"
P01_09_866,P01,P01_09,00:58:12.299,00:58:11.92,00:58:12.92,209515,209575,put down something,put-down,1,pizza,91,['pizza'],[91]
P01_09_867,P01,P01_09,00:58:13.299,00:58:13.00,00:58:15.18,209580,209710,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_868,P01,P01_09,00:58:17.189,00:58:16.89,00:58:18.60,209813,209916,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_869,P01,P01_09,00:58:18.219,00:58:18.57,00:58:22.25,209914,210135,looking for something,look-for,48,drawer,8,['drawer'],[8]
P01_09_87,P01,P01_09,00:04:14.720,00:04:14.40,00:04:18.38,15264,15502,pour more water into bowl,pour-into,9,water:more,27,"['water:more', 'bowl']","[27, 7]"
P01_09_870,P01,P01_09,00:58:25.599,00:58:24.88,00:58:46.87,210292,211612,cut pizza,cut,7,pizza,91,['pizza'],[91]
P01_09_871,P01,P01_09,00:58:38.890,00:58:28.66,00:58:53.82,210519,212029,cut pizza,cut,7,pizza,91,['pizza'],[91]
P01_09_872,P01,P01_09,00:59:05.339,00:58:54.62,00:59:03.10,212077,212586,take pizza slice,take,0,slice:pizza,91,['slice:pizza'],[91]
P01_09_873,P01,P01_09,00:59:03.849,00:59:03.12,00:59:04.66,212587,212679,put pizza slice onto plate,put-onto,1,slice:pizza,91,"['slice:pizza', 'plate']","[91, 2]"
P01_09_874,P01,P01_09,00:58:56.999,00:59:04.76,00:59:12.21,212685,213132,take pizza slice,take,0,slice:pizza,91,['slice:pizza'],[91]
P01_09_875,P01,P01_09,00:59:12.910,00:59:13.14,00:59:17.39,213188,213443,put pizza slice onto plate,put-onto,1,slice:pizza,91,"['slice:pizza', 'plate']","[91, 2]"
P01_09_876,P01,P01_09,00:59:18.999,00:59:18.09,00:59:21.17,213485,213670,put down things onto counter,put-down,1,counter,42,['counter'],[42]
P01_09_877,P01,P01_09,00:59:20.799,00:59:21.27,00:59:22.63,213676,213757,open oven,open,3,oven,46,['oven'],[46]
P01_09_878,P01,P01_09,00:59:23.609,00:59:22.73,00:59:24.33,213763,213859,close oven,close,4,oven,46,['oven'],[46]
P01_09_879,P01,P01_09,00:59:25.519,00:59:25.16,00:59:26.31,213909,213978,take plate,take,0,plate,2,['plate'],[2]
P01_09_88,P01,P01_09,00:04:18.760,00:04:18.48,00:04:19.72,15508,15583,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_880,P01,P01_09,00:59:27.180,00:59:26.41,00:59:28.86,213984,214131,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_89,P01,P01_09,00:04:21.450,00:04:20.62,00:04:29.52,15637,16171,stir flour,stir,10,flour,75,['flour'],[75]
P01_09_9,P01,P01_09,00:00:22.660,00:00:21.99,00:00:22.74,1319,1364,put down bag,put-down,1,bag,19,['bag'],[19]
P01_09_90,P01,P01_09,00:04:36.960,00:04:29.62,00:04:57.59,16177,17855,continue stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_91,P01,P01_09,00:04:48.900,00:04:39.19,00:04:54.35,16751,17661,keep stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_92,P01,P01_09,00:05:07.910,00:04:54.45,00:05:13.88,17667,18832,keep stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_93,P01,P01_09,00:05:16.020,00:05:14.32,00:05:16.32,18859,18979,put cutting board in the rack,put-in,5,board:cutting,18,"['board:cutting', 'rack']","[18, 110]"
P01_09_94,P01,P01_09,00:05:18.470,00:05:17.98,00:05:19.23,19078,19153,take flour,take,0,flour,75,['flour'],[75]
P01_09_95,P01,P01_09,00:05:19.480,00:05:18.94,00:05:19.77,19136,19186,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13]
P01_09_96,P01,P01_09,00:05:21.000,00:05:20.17,00:05:21.08,19210,19264,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_97,P01,P01_09,00:05:22.440,00:05:21.25,00:05:21.93,19275,19315,take glass,take,0,glass,10,['glass'],[10]
P01_09_98,P01,P01_09,00:05:23.440,00:05:22.87,00:05:23.49,19372,19409,put down glass,put-down,1,glass,10,['glass'],[10]
P01_09_99,P01,P01_09,00:05:27.470,00:05:25.63,00:05:28.78,19537,19726,stir flour,stir,10,flour,75,['flour'],[75]
P01_102_0,P01,P01_102,00:00:01.100,00:00:00.54,00:00:02.23,27,111,take knife and plate,take,0,knife,4,"['knife', 'plate']","[4, 2]"
P01_102_1,P01,P01_102,00:00:07.600,00:00:07.49,00:00:09.05,374,452,move spatula and colander,move,11,spatula,20,"['spatula', 'colander']","[20, 39]"
P01_102_10,P01,P01_102,00:00:29.851,00:00:29.66,00:00:30.84,1483,1542,take knife,take,0,knife,4,['knife'],[4]
P01_102_100,P01,P01_102,00:03:44.600,00:03:44.45,00:03:45.00,11222,11250,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_101,P01,P01_102,00:03:45.600,00:03:45.61,00:03:46.01,11280,11300,move glass,move,11,glass,10,['glass'],[10]
P01_102_102,P01,P01_102,00:03:46.851,00:03:46.06,00:03:46.56,11303,11328,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_103,P01,P01_102,00:03:48.600,00:03:46.71,00:03:47.76,11335,11388,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_104,P01,P01_102,00:03:50.100,00:03:48.21,00:03:49.21,11410,11460,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_105,P01,P01_102,00:03:51.101,00:03:49.91,00:03:54.30,11495,11715,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_106,P01,P01_102,00:03:55.350,00:03:55.22,00:03:55.74,11761,11787,move lid,move,11,lid,6,['lid'],[6]
P01_102_107,P01,P01_102,00:03:57.350,00:03:56.60,00:03:57.60,11830,11880,throw dust into the bin,throw-into,13,dust,54,"['dust', 'bin']","[54, 36]"
P01_102_108,P01,P01_102,00:03:57.851,00:03:57.80,00:03:58.95,11890,11947,wipe hand,wipe,2,hand,11,['hand'],[11]
P01_102_109,P01,P01_102,00:03:59.850,00:03:59.64,00:04:00.35,11982,12017,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_102_11,P01,P01_102,00:00:30.850,00:00:30.91,00:00:37.32,1545,1866,wash knife,wash,2,knife,4,['knife'],[4]
P01_102_110,P01,P01_102,00:04:00.850,00:04:00.26,00:04:01.24,12013,12062,pour washing up liquid into hand,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'hand']","[22, 11]"
P01_102_111,P01,P01_102,00:04:01.600,00:04:01.20,00:04:02.20,12060,12110,wash hands,wash,2,hand,11,['hand'],[11]
P01_102_112,P01,P01_102,00:04:02.350,00:04:02.21,00:04:02.81,12110,12140,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_113,P01,P01_102,00:04:03.350,00:04:02.88,00:04:09.79,12144,12489,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_114,P01,P01_102,00:04:05.851,00:04:03.55,00:04:09.93,12177,12496,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_115,P01,P01_102,00:04:10.102,00:04:10.19,00:04:11.54,12509,12577,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_116,P01,P01_102,00:04:14.350,00:04:13.94,00:04:24.75,12697,13237,take rag,take,0,rag,17,['rag'],[17]
P01_102_117,P01,P01_102,00:04:15.850,00:04:14.69,00:04:21.46,12734,13072,dry hands,dry,14,hand,11,['hand'],[11]
P01_102_118,P01,P01_102,00:04:19.100,00:04:15.60,00:04:21.60,12780,13080,dry hands,dry,14,hand,11,['hand'],[11]
P01_102_119,P01,P01_102,00:04:22.100,00:04:21.70,00:04:22.80,13085,13140,put down rag,put-down,1,rag,17,['rag'],[17]
P01_102_12,P01,P01_102,00:00:37.350,00:00:37.38,00:00:37.80,1869,1889,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_120,P01,P01_102,00:04:23.602,00:04:23.61,00:04:24.82,13180,13241,take lid,take,0,lid,6,['lid'],[6]
P01_102_121,P01,P01_102,00:04:24.851,00:04:24.00,00:04:25.30,13200,13265,put lid onto container,put-onto,1,lid,6,"['lid', 'container']","[6, 21]"
P01_102_122,P01,P01_102,00:04:27.100,00:04:25.30,00:04:29.37,13265,13468,close lid,close,4,lid,6,['lid'],[6]
P01_102_123,P01,P01_102,00:04:29.101,00:04:29.39,00:04:30.69,13469,13534,take container,take,0,container,21,['container'],[21]
P01_102_124,P01,P01_102,00:04:30.100,00:04:30.05,00:04:31.49,13502,13574,open fridge,open,3,fridge,12,['fridge'],[12]
P01_102_125,P01,P01_102,00:04:31.100,00:04:30.85,00:04:32.10,13542,13605,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]"
P01_102_126,P01,P01_102,00:04:32.100,00:04:32.10,00:04:33.05,13605,13652,close fridge,close,4,fridge,12,['fridge'],[12]
P01_102_13,P01,P01_102,00:00:37.850,00:00:37.56,00:00:38.58,1878,1929,take fork,take,0,fork,14,['fork'],[14]
P01_102_14,P01,P01_102,00:00:38.850,00:00:38.54,00:00:41.68,1927,2084,wash fork,wash,2,fork,14,['fork'],[14]
P01_102_15,P01,P01_102,00:00:41.600,00:00:41.73,00:00:42.16,2086,2108,put down fork,put-down,1,fork,14,['fork'],[14]
P01_102_16,P01,P01_102,00:00:42.600,00:00:42.26,00:00:43.40,2113,2170,take plate,take,0,plate,2,['plate'],[2]
P01_102_17,P01,P01_102,00:00:43.350,00:00:43.32,00:00:43.83,2166,2191,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_102_18,P01,P01_102,00:00:44.350,00:00:43.93,00:00:44.71,2196,2235,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_19,P01,P01_102,00:00:45.600,00:00:45.49,00:00:50.92,2274,2546,wash plate,wash,2,plate,2,['plate'],[2]
P01_102_2,P01,P01_102,00:00:10.350,00:00:09.66,00:00:10.84,483,542,open bin,open,3,bin,36,['bin'],[36]
P01_102_20,P01,P01_102,00:00:51.601,00:00:51.41,00:00:54.30,2570,2715,wash plate,wash,2,plate,2,['plate'],[2]
P01_102_21,P01,P01_102,00:00:54.850,00:00:54.67,00:00:55.40,2733,2770,take knife,take,0,knife,4,['knife'],[4]
P01_102_22,P01,P01_102,00:00:55.100,00:00:55.14,00:00:55.40,2757,2770,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_23,P01,P01_102,00:00:55.850,00:00:55.45,00:00:56.12,2772,2806,take colander,take,0,colander,39,['colander'],[39]
P01_102_24,P01,P01_102,00:00:56.101,00:00:56.09,00:00:56.64,2804,2832,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_25,P01,P01_102,00:00:57.600,00:00:57.76,00:01:05.06,2888,3253,wash colander,wash,2,colander,39,['colander'],[39]
P01_102_26,P01,P01_102,00:01:06.101,00:01:05.24,00:01:08.52,3261,3426,wash colander,wash,2,colander,39,['colander'],[39]
P01_102_27,P01,P01_102,00:01:08.100,00:01:08.09,00:01:08.64,3404,3432,put down colander,put-down,1,colander,39,['colander'],[39]
P01_102_28,P01,P01_102,00:01:09.100,00:01:09.22,00:01:10.17,3461,3508,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_102_29,P01,P01_102,00:01:10.600,00:01:10.19,00:01:11.12,3509,3556,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_3,P01,P01_102,00:00:11.600,00:00:11.09,00:00:11.94,554,597,take knife,take,0,knife,4,['knife'],[4]
P01_102_30,P01,P01_102,00:01:11.350,00:01:11.22,00:01:11.83,3561,3591,take spatula,take,0,spatula,20,['spatula'],[20]
P01_102_31,P01,P01_102,00:01:12.100,00:01:12.15,00:01:16.77,3607,3838,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_102_32,P01,P01_102,00:01:20.100,00:01:16.90,00:01:24.32,3845,4216,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_102_33,P01,P01_102,00:01:24.350,00:01:24.49,00:01:25.01,4224,4250,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_102_34,P01,P01_102,00:01:26.101,00:01:25.95,00:01:26.66,4297,4333,take fork,take,0,fork,14,['fork'],[14]
P01_102_35,P01,P01_102,00:01:26.600,00:01:26.22,00:01:28.56,4311,4428,rinse fork,rinse,2,fork,14,['fork'],[14]
P01_102_36,P01,P01_102,00:01:29.350,00:01:30.49,00:01:31.30,4524,4565,take knife,take,0,knife,4,['knife'],[4]
P01_102_37,P01,P01_102,00:01:29.351,00:01:28.74,00:01:29.84,4437,4492,put down fork,put-down,1,fork,14,['fork'],[14]
P01_102_38,P01,P01_102,00:01:30.600,00:01:30.24,00:01:33.49,4512,4674,rinse knife,rinse,2,knife,4,['knife'],[4]
P01_102_39,P01,P01_102,00:01:34.100,00:01:33.59,00:01:34.75,4679,4737,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_4,P01,P01_102,00:00:12.600,00:00:12.00,00:00:13.00,600,650,move orange skin into the bin,move-into,11,skin:orange,48,"['skin:orange', 'bin']","[48, 36]"
P01_102_40,P01,P01_102,00:01:35.600,00:01:34.85,00:01:36.49,4742,4824,take colander,take,0,colander,39,['colander'],[39]
P01_102_41,P01,P01_102,00:01:36.350,00:01:35.74,00:01:46.14,4787,5307,rinse colander,rinse,2,colander,39,['colander'],[39]
P01_102_42,P01,P01_102,00:01:43.850,00:01:35.81,00:01:47.07,4790,5353,rinse colander,rinse,2,colander,39,['colander'],[39]
P01_102_43,P01,P01_102,00:01:47.600,00:01:47.42,00:01:48.57,5371,5428,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_44,P01,P01_102,00:01:48.100,00:01:50.02,00:01:51.07,5501,5553,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_102_45,P01,P01_102,00:01:49.102,00:01:48.84,00:01:50.19,5442,5509,take plate,take,0,plate,2,['plate'],[2]
P01_102_46,P01,P01_102,00:01:49.850,00:01:51.09,00:01:54.49,5554,5724,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_47,P01,P01_102,00:01:50.601,00:01:48.00,00:01:48.57,5400,5428,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_102_48,P01,P01_102,00:01:51.851,00:01:51.13,00:01:52.54,5556,5627,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_49,P01,P01_102,00:01:53.351,00:01:52.54,00:01:54.09,5627,5704,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_5,P01,P01_102,00:00:13.850,00:00:13.62,00:00:14.78,681,739,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_50,P01,P01_102,00:01:54.600,00:01:54.19,00:01:54.94,5709,5747,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_51,P01,P01_102,00:01:56.350,00:01:56.34,00:01:57.38,5817,5869,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_52,P01,P01_102,00:01:59.100,00:01:58.53,00:01:59.34,5926,5967,take wok,take,0,wok,5,['wok'],[5]
P01_102_53,P01,P01_102,00:02:01.350,00:02:00.54,00:02:03.79,6027,6189,pour washing up liquid into wok,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'wok']","[22, 5]"
P01_102_54,P01,P01_102,00:02:04.100,00:02:03.82,00:02:04.17,6191,6208,take sponge,take,0,sponge,9,['sponge'],[9]
P01_102_55,P01,P01_102,00:02:04.350,00:02:04.44,00:02:05.19,6222,6259,put down wok,put-down,1,wok,5,['wok'],[5]
P01_102_56,P01,P01_102,00:02:05.102,00:02:04.82,00:02:15.85,6241,6792,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_57,P01,P01_102,00:02:09.350,00:02:07.00,00:02:23.36,6350,7168,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_58,P01,P01_102,00:02:25.600,00:02:22.89,00:02:29.96,7144,7498,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_59,P01,P01_102,00:02:32.350,00:02:30.30,00:02:34.45,7515,7722,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_6,P01,P01_102,00:00:15.600,00:00:15.10,00:00:15.63,755,781,close bin,close,4,bin,36,['bin'],[36]
P01_102_60,P01,P01_102,00:02:34.600,00:02:34.48,00:02:35.39,7723,7769,put down wok,put-down,1,wok,5,['wok'],[5]
P01_102_61,P01,P01_102,00:02:35.850,00:02:35.76,00:02:36.50,7788,7825,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_102_62,P01,P01_102,00:02:36.850,00:02:36.53,00:02:37.47,7826,7873,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_63,P01,P01_102,00:02:38.100,00:02:37.55,00:02:41.58,7877,8078,rinse wok,rinse,2,wok,5,['wok'],[5]
P01_102_64,P01,P01_102,00:02:41.851,00:02:41.57,00:02:42.40,8078,8120,take sponge,take,0,sponge,9,['sponge'],[9]
P01_102_65,P01,P01_102,00:02:42.350,00:02:42.25,00:02:48.86,8112,8443,rinse wok,rinse,2,wok,5,['wok'],[5]
P01_102_66,P01,P01_102,00:02:50.850,00:02:48.32,00:02:54.05,8416,8702,rinse wok,rinse,2,wok,5,['wok'],[5]
P01_102_67,P01,P01_102,00:02:53.850,00:02:53.30,00:02:54.25,8665,8712,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_102_68,P01,P01_102,00:02:54.101,00:02:53.98,00:02:54.75,8699,8737,empty wok,empty,20,wok,5,['wok'],[5]
P01_102_69,P01,P01_102,00:02:55.100,00:02:54.30,00:03:01.11,8715,9055,rinse wok,rinse,2,wok,5,['wok'],[5]
P01_102_7,P01,P01_102,00:00:16.600,00:00:16.19,00:00:16.67,809,833,take sponge,take,0,sponge,9,['sponge'],[9]
P01_102_70,P01,P01_102,00:03:02.100,00:03:01.90,00:03:04.25,9095,9212,put down wok,put-down,1,wok,5,['wok'],[5]
P01_102_71,P01,P01_102,00:03:03.350,00:03:03.10,00:03:03.70,9155,9185,take cloth,take,0,cloth,17,['cloth'],[17]
P01_102_72,P01,P01_102,00:03:04.850,00:03:03.90,00:03:06.77,9195,9338,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_102_73,P01,P01_102,00:03:07.350,00:03:06.90,00:03:09.10,9345,9455,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_102_74,P01,P01_102,00:03:09.352,00:03:09.25,00:03:10.23,9462,9511,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_102_75,P01,P01_102,00:03:10.600,00:03:10.30,00:03:14.56,9515,9728,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_102_76,P01,P01_102,00:03:12.850,00:03:16.79,00:03:18.65,9839,9932,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_102_77,P01,P01_102,00:03:13.601,00:03:11.00,00:03:12.18,9550,9609,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_102_78,P01,P01_102,00:03:14.600,00:03:12.42,00:03:13.23,9621,9661,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_102_79,P01,P01_102,00:03:15.600,00:03:13.05,00:03:13.99,9652,9699,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_102_8,P01,P01_102,00:00:17.100,00:00:16.95,00:00:29.36,847,1468,wash spatula,wash,2,spatula,20,['spatula'],[20]
P01_102_80,P01,P01_102,00:03:16.602,00:03:16.23,00:03:16.73,9811,9836,take sponge,take,0,sponge,9,['sponge'],[9]
P01_102_81,P01,P01_102,00:03:17.350,00:03:16.74,00:03:18.48,9837,9924,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_102_82,P01,P01_102,00:03:18.600,00:03:18.55,00:03:19.33,9927,9966,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_102_83,P01,P01_102,00:03:19.100,00:03:19.10,00:03:20.49,9955,10024,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_102_84,P01,P01_102,00:03:20.350,00:03:20.55,00:03:21.60,10027,10080,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_102_85,P01,P01_102,00:03:21.600,00:03:21.22,00:03:22.06,10061,10103,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_86,P01,P01_102,00:03:23.850,00:03:23.69,00:03:25.06,10184,10253,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_87,P01,P01_102,00:03:25.351,00:03:25.05,00:03:26.51,10252,10325,take food,take,0,food,34,['food'],[34]
P01_102_88,P01,P01_102,00:03:27.100,00:03:26.92,00:03:27.78,10346,10389,put down food,put-down,1,food,34,['food'],[34]
P01_102_89,P01,P01_102,00:03:29.351,00:03:28.65,00:03:30.63,10432,10531,take fork,take,0,fork,14,['fork'],[14]
P01_102_9,P01,P01_102,00:00:29.600,00:00:29.46,00:00:30.18,1473,1509,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_102_90,P01,P01_102,00:03:31.850,00:03:30.83,00:03:34.30,10541,10715,put down fork,put-down,1,fork,14,['fork'],[14]
P01_102_91,P01,P01_102,00:03:33.851,00:03:34.24,00:03:36.03,10712,10801,take food and fork,take,0,food,34,"['food', 'fork']","[34, 14]"
P01_102_92,P01,P01_102,00:03:36.100,00:03:35.87,00:03:36.49,10793,10824,put down food and fork,put-down,1,food,34,"['food', 'fork']","[34, 14]"
P01_102_93,P01,P01_102,00:03:37.350,00:03:36.99,00:03:38.62,10849,10931,take pot holder,take,0,holder:pot,24,['holder:pot'],[24]
P01_102_94,P01,P01_102,00:03:39.350,00:03:39.06,00:03:39.68,10953,10984,put down pot holder,put-down,1,holder:pot,24,['holder:pot'],[24]
P01_102_95,P01,P01_102,00:03:40.850,00:03:40.75,00:03:41.45,11037,11072,take cloth,take,0,cloth,17,['cloth'],[17]
P01_102_96,P01,P01_102,00:03:41.350,00:03:41.38,00:03:49.24,11069,11462,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_97,P01,P01_102,00:03:42.350,00:03:41.71,00:03:42.70,11085,11135,move container while wiping surface,move,11,container,21,"['container', 'surface:wiping']","[21, 42]"
P01_102_98,P01,P01_102,00:03:43.100,00:03:42.80,00:03:43.45,11140,11172,put down container,put-down,1,container,21,['container'],[21]
P01_102_99,P01,P01_102,00:03:43.600,00:03:43.55,00:03:44.95,11177,11247,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_103_0,P01,P01_103,00:00:02.103,00:00:01.43,00:00:04.83,71,241,close door,close,4,door,3,['door'],[3]
P01_103_1,P01,P01_103,00:00:07.615,00:00:07.34,00:00:08.75,367,437,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_103_10,P01,P01_103,00:00:21.352,00:00:20.71,00:00:21.90,1035,1095,put wok into cupboard,put-into,5,cupboard,3,['cupboard'],[3]
P01_103_11,P01,P01_103,00:00:22.107,00:00:21.71,00:00:22.78,1085,1139,put pans onto cupboard,put-onto,1,pan,5,"['pan', 'cupboard']","[5, 3]"
P01_103_12,P01,P01_103,00:00:23.353,00:00:22.82,00:00:24.99,1141,1249,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_103_13,P01,P01_103,00:00:25.600,00:00:25.04,00:00:26.62,1252,1331,pick up cutting board,pick-up,0,board:cutting,18,['board:cutting'],[18]
P01_103_14,P01,P01_103,00:00:28.606,00:00:28.10,00:00:29.63,1405,1481,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_103_15,P01,P01_103,00:00:30.100,00:00:29.45,00:00:31.76,1472,1588,put cutting board into cupboard,put,1,board:cutting,18,"['board:cutting', 'cupboard']","[18, 3]"
P01_103_16,P01,P01_103,00:00:34.600,00:00:33.96,00:00:35.21,1698,1760,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_103_17,P01,P01_103,00:00:35.350,00:00:35.28,00:00:36.14,1764,1807,put down cup,put-down,1,cup,13,['cup'],[13]
P01_103_18,P01,P01_103,00:00:36.850,00:00:36.69,00:00:37.53,1834,1876,take spatula,take,0,spatula,20,['spatula'],[20]
P01_103_19,P01,P01_103,00:00:38.351,00:00:37.94,00:00:38.53,1897,1926,take knife,take,0,knife,4,['knife'],[4]
P01_103_2,P01,P01_103,00:00:09.850,00:00:09.09,00:00:10.00,454,500,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_103_20,P01,P01_103,00:00:39.359,00:00:38.63,00:00:39.50,1931,1975,attach knife onto magnetic holder,attach-onto,64,knife,4,"['knife', 'holder:magnetic']","[4, 135]"
